text,label
How are the Cargo containers and Locomotive positioned?,1
Where do you see the Bananas?,1
What is the location of the Pitcher relative to the Cake?,1
Where would you say the Child on the left is placed?,1
Where would you say the Woman is placed?,1
What is the location of the Baby relative to the Cake?,1
How would you explain where the Potato chips is to someone else?,1
"If someone asked you where the Snowboarder is, what would you say?",1
"Looking at the scene, where is the Cat?",1
Tell me how the Chocolate bar and the Orange are arranged.,1
Where does the Notebook appear to be?,1
"Looking at the scene, where is the Oven?",1
Where do you see the Passport?,1
Where do you see the Alien?,1
Can you describe where the Teddy bear on the left is?,1
Where do you see the Orange plush remote?,1
"Looking at the scene, where is the Flowers?",1
"Looking at the scene, where is the Bear toy?",1
Can you describe where the Lemons is?,1
Where is the Paper keyboard model in relation to the Paper monitor model?,1
Where is the Person on the right located with respect to the Person on the left?,1
Where is the Sink in relation to the Toilet?,1
What is the location of the Coffee container relative to the Hot dog?,1
Can you describe where the Meat is?,1
"Looking at the scene, where is the Adult?",1
How would you describe the position of the Fries compared to the Sandwich?,1
Where does the Sink appear to be?,1
"Looking at the scene, where is the Bear on the right?",1
Can you describe where the Red pepper is?,1
Where would you say the Player in blue jersey is placed?,1
Where would you say the Wagon is placed?,1
Where is the Cucumbers in relation to the Tuna salad?,1
Where would you say the Light blue refrigerator is placed?,1
Tell me how the Toothbrush and the Robot are arranged.,1
Tell me how the Center airplane and the Lead airplane are arranged.,1
What is the location of the Pizza in the foreground relative to the Pizza in the background?,1
"Looking at the scene, where is the Rider?",1
How would you describe the position of the Second hot dog compared to the First hot dog?,1
What is the location of the Smaller teddy bear relative to the Larger teddy bear?,1
Where is the Pajamas located with respect to the Teddy bear?,1
Which side of the Keyboard is the Mouse on?,1
Tell me how the Aircraft and the Car are arranged.,1
How are the Speaker and Monitor positioned?,1
What is the location of the Flowers relative to the Vase?,1
Which side of the Bird on the left is the Bird on the right on?,1
How would you explain where the Golden brown dog is to someone else?,1
Can you point out where the Bottom left jet is compared to the Top center jet?,1
How would you explain where the Pigeon on the right is to someone else?,1
How would you describe the position of the Knife compared to the Apple?,1
What is the position of the Vase on the right in relation to the other object?,1
Where is the Blender in the lower right photo located with respect to the Blender in the upper left photo?,1
How would you describe the position of the Cherry envelope compared to the Orange envelope?,1
Which side of the Glass of water is the Banana on?,1
Where do you see the Slice of cake?,1
Where is the Middle tier of the cake in relation to the Top tier of the cake?,1
What is the position of the Hot dog in relation to the other object?,1
Where is the Player in the foreground located with respect to the Player in the background?,1
Tell me how the Lemon and the Banana are arranged.,1
What is the spatial relationship between the Teddy bear and the Baby?,1
How would you explain where the Motorcycle with number 42 is to someone else?,1
"If someone asked you where the Teddy bear is, what would you say?",1
Where would you say the Rice is placed?,1
Where is the Green wallet located with respect to the Tote bag?,1
Can you describe where the Skier on the left is?,1
What is the position of the Purple flower in relation to the other object?,1
What is the spatial relationship between the Black and white dog (left) and the Black dog (right)?,1
How would you explain where the Fourth urinal from the left is to someone else?,1
Can you describe where the Teddy bear is?,1
Can you describe where the Smaller teddy bear is?,1
What is the spatial relationship between the Second man and the First man?,1
What is the spatial relationship between the Middle backpack and the Leftmost backpack?,1
Where do you see the Smaller sheep?,1
How are the Rider and Horse positioned?,1
Where is the Nachos located with respect to the Hot dog?,1
Where do you see the Flip phone?,1
What is the spatial relationship between the Man in green shirt and the Plane?,1
How would you explain where the Person on the right is to someone else?,1
Can you describe where the Player on the right is?,1
How would you describe the position of the Small piece of bread with a crumbly topping compared to the Slice of bread with p?¢t?©?,1
What is the location of the Piece of cake relative to the Cup of coffee?,1
Where is the Cappuccino located with respect to the Croissant?,1
What is the spatial relationship between the Person on the right and the Person on the left?,1
Where would you say the Dog on the left is placed?,1
Where is the Child in relation to the Man?,1
How would you describe the position of the Bowl of onions compared to the Bowl of carrots?,1
How would you explain where the Person is to someone else?,1
Where is the Scissors in relation to the Bottle of Stella Artois?,1
Where do you see the Donut in the background?,1
"If someone asked you where the Cat is, what would you say?",1
Tell me how the Suitcase and the Stuffed cat are arranged.,1
What is the spatial relationship between the Sunglasses and the Wristwatch?,1
Where is the Plum on the lower right of the image in relation to the Melon in the center of the image?,1
"Looking at the scene, where is the Woman?",1
How would you describe the position of the Woman compared to the Man?,1
"If someone asked you where the Dog is, what would you say?",1
Can you point out where the Broccoli is compared to the Chicken?,1
Tell me how the Apple and the Lemon are arranged.,1
"Looking at the scene, where is the Banana?",1
Which side of the Handbag is the Handbag on?,1
Can you describe where the Child is?,1
Where do you see the Teddy bear?,1
How are the Calico cat and Black cat positioned?,1
What is the location of the Radish relative to the Pickle?,1
Where is the Dog located with respect to the Boy?,1
Tell me how the Zebra on the left of the image and the Zebra in the middle of the image are arranged.,1
Tell me how the Flower cluster on the center left of the image and the Flower cluster on the center right of the image are arranged.,1
Which side of the Person on the left is the Person on the right on?,1
What is the location of the Cake relative to the Elephant figure?,1
Where is the Child located with respect to the Adult?,1
Where would you say the Apple is placed?,1
"If someone asked you where the Broccoli is, what would you say?",1
Can you describe where the Child on the left is?,1
How would you explain where the Chocolate is to someone else?,1
How are the Strawberry and Orange segment positioned?,1
"If someone asked you where the Robot is, what would you say?",1
Where is the Zucchini in relation to the Broccoli?,1
Where would you say the Ski poles is placed?,1
What is the position of the Monitor in relation to the other object?,1
Tell me how the Flowers and the Vase are arranged.,1
What is the location of the Fries relative to the Burger?,1
Where do you see the Banana?,1
What is the position of the Fries in relation to the other object?,1
What is the location of the Pea pods relative to the Scissors?,1
Which side of the Top aircraft (modern jet) is the Lower left aircraft (vintage propeller plane) on?,1
How are the Broccoli and Carrots positioned?,1
"If someone asked you where the Bird on the right is, what would you say?",1
How would you explain where the Woman is to someone else?,1
How would you describe the position of the Rope compared to the Decanter?,1
How would you describe the position of the Right sink compared to the Left sink?,1
Tell me how the Baseball bat and the Basketball are arranged.,1
Where do you see the Glass of wine?,1
How are the Cat and Vase positioned?,1
Tell me how the Phone on the right and the Phone on the left are arranged.,1
Where is the Black electronic device in relation to the Mobile phone?,1
Where do you see the Belt?,1
Where is the Middle suitcase (brown) in relation to the Top suitcase (red)?,1
Tell me how the Fries and the Hot dog are arranged.,1
"If someone asked you where the Vase with flowers is, what would you say?",1
How are the Fruit (apple slice) and Broccoli positioned?,1
What is the spatial relationship between the Girl and the Easy Bake oven?,1
What is the spatial relationship between the Pickles and the Hot dog?,1
What is the location of the Kite relative to the Person?,1
Can you describe where the Bottom jet is?,1
Tell me how the Bread and the Poached egg are arranged.,1
Where would you say the Sandwich is placed?,1
What is the spatial relationship between the Ice cream and the Mobile phone?,1
"Looking at the scene, where is the Bird on the left?",1
How are the Teddy bear and Dog positioned?,1
"If someone asked you where the Car is, what would you say?",1
Can you point out where the Person in red jacket is compared to the Person in blue snowsuit?,1
What is the position of the Broccoli in relation to the other object?,1
How are the Brown teddy bear and White teddy bear positioned?,1
How would you describe the position of the Scissors compared to the Knife?,1
Where does the Largest orange slice appear to be?,1
"Looking at the scene, where is the Takeout container with macaroni and cheese?",1
How would you describe the position of the Bottom box compared to the Top box?,1
Where is the Banana located with respect to the Fried egg?,1
What is the spatial relationship between the Suitcase and the Doll?,1
Can you point out where the Flip phone is compared to the BlackBerry?,1
Where would you say the Blue vase is placed?,1
Can you describe where the Artichoke is?,1
Where would you say the Dog is placed?,1
"Looking at the scene, where is the Can?",1
Which side of the Shirtless person is the Person in white tank top on?,1
Where does the Suitcase appear to be?,1
Where would you say the Left teddy bear is placed?,1
Where is the Broccoli located with respect to the Skewers?,1
Which side of the Motorcycle is the Person on?,1
Where do you see the Jump?,1
How are the Teddy bear and Baby positioned?,1
How would you explain where the Vase is to someone else?,1
Where would you say the Pizza slice on the right of the plate is placed?,1
Can you point out where the Toilet on the left is compared to the Toilet on the right?,1
Where does the Bear appear to be?,1
"If someone asked you where the Right device is, what would you say?",1
What is the position of the Squirrel in relation to the other object?,1
"If someone asked you where the Green wallet is, what would you say?",1
Can you describe where the Refrigerator is?,1
Where is the Flip phone in relation to the Can of Diet Pepsi?,1
Where do you see the Left nightstand?,1
Where do you see the Cat?,1
What is the location of the Scissors relative to the Bottle?,1
What is the spatial relationship between the Dog and the Steering wheel?,1
What is the spatial relationship between the Child and the Woman?,1
Where is the Smaller teddy bear in relation to the Larger teddy bear?,1
Where does the Vase on the right appear to be?,1
Can you describe where the Branch is?,1
Where do you see the White rabbit?,1
Can you describe where the Teddy bear is?,1
Can you describe where the Left engine is?,1
Can you point out where the Left bear is compared to the Middle bear?,1
Where does the Tomato appear to be?,1
How are the Bird on the sign and Bird on the post positioned?,1
Can you describe where the Grapes is?,1
How would you describe the position of the Snowman compared to the Brown bear?,1
Where does the Counter appear to be?,1
Tell me how the Purple baseball cap and the Cow statue are arranged.,1
What is the spatial relationship between the White candle and the Cake?,1
"Looking at the scene, where is the Cupcake on the right?",1
How would you describe the position of the Beige bear compared to the White cat?,1
How would you explain where the Toothbrush is to someone else?,1
Can you describe where the Person on the left is?,1
Can you describe where the Broccoli is?,1
Can you point out where the Vase is compared to the Cat?,1
"Looking at the scene, where is the Coffee?",1
What is the location of the Man relative to the Woman?,1
What is the location of the Blue gift box relative to the Glass pitcher?,1
"If someone asked you where the Cow is, what would you say?",1
What is the location of the Cat relative to the Dog?,1
How are the Animal on the right and Animal on the left positioned?,1
Where do you see the Vase on the right?,1
Can you describe where the Dog is?,1
Where is the Sports car in relation to the Van?,1
What is the location of the Smaller teddy bear relative to the Larger teddy bear?,1
Where is the Beets with greens located with respect to the Carrots?,1
What is the spatial relationship between the Mouse and the Laptop?,1
Tell me how the Red kite and the Blue kite are arranged.,1
Where is the Cabinet located with respect to the Bed?,1
What is the spatial relationship between the Peep and the Cake?,1
Where would you say the Mango piece is placed?,1
How would you explain where the Older person is to someone else?,1
Where would you say the Person is placed?,1
How are the Kite and Child positioned?,1
Where does the Orange on the upper left appear to be?,1
What is the position of the Pen in relation to the other object?,1
Tell me how the Blue plastic stool and the Scooter are arranged.,1
Where is the Brown cat located with respect to the Tabby cat?,1
Where do you see the Person in red suit?,1
How would you describe the position of the Umbrella on the left compared to the Man?,1
Can you describe where the Carnation is?,1
Tell me how the Deodorant stick and the Mobile phone are arranged.,1
What is the position of the Person in blue and yellow shirt in relation to the other object?,1
Where does the Bananas appear to be?,1
How are the Flowers and Vase positioned?,1
"If someone asked you where the Orange frisbee is, what would you say?",1
Where does the Baby appear to be?,1
"Looking at the scene, where is the Knife?",1
"If someone asked you where the Man facing away is, what would you say?",1
Which side of the First bus from the left is the Second bus from the left on?,1
Where does the Booklet appear to be?,1
Tell me how the Person in the foreground and the Person in the background are arranged.,1
Where is the Rice in relation to the Salmon?,1
Which side of the Child on the right is the Child on the left on?,1
Where would you say the Purple flower is placed?,1
Where would you say the Woman on the right is placed?,1
Which side of the Vase is the Spider plant on?,1
How would you describe the position of the Bird compared to the Cat?,1
How would you describe the position of the Carrot compared to the Plush toy rabbit?,1
Where do you see the Halved pomegranate?,1
Can you describe where the Monkey is?,1
How would you explain where the Teddy bear is to someone else?,1
"Looking at the scene, where is the Cat?",1
"If someone asked you where the Red bloom is, what would you say?",1
What is the position of the Dog in relation to the other object?,1
How would you explain where the Player on the right is to someone else?,1
How would you explain where the Clock with black face is to someone else?,1
What is the position of the Stem in relation to the other object?,1
Which side of the Sandwich is the Salad on?,1
Where does the Broccoli appear to be?,1
Where would you say the Apple is placed?,1
Where is the Grapes located with respect to the Bread with spread?,1
How are the Rider and Horse positioned?,1
What is the spatial relationship between the Pen-like object and the Tube of ointment?,1
Tell me how the Cat and the Teddy bear are arranged.,1
Can you describe where the Yellow bird is?,1
Which side of the Yellow dahlia is the Red dahlia on?,1
What is the spatial relationship between the White truck and the Yellow truck?,1
Can you point out where the Cleat is compared to the Frisbee?,1
"Looking at the scene, where is the Bananas?",1
What is the position of the Teddy bear in relation to the other object?,1
Where is the Bowl in relation to the Mug?,1
Can you point out where the Cat is compared to the Boots?,1
What is the location of the Child on the left relative to the Child on the right?,1
Which side of the Banana is the Apple on?,1
"If someone asked you where the Boots is, what would you say?",1
Can you describe where the Tulip is?,1
How are the Umbrella and Girl positioned?,1
Tell me how the Orange bear and the Green elephant are arranged.,1
Can you point out where the Person is compared to the Horse?,1
How would you explain where the Largest white bear is to someone else?,1
Which side of the Roasted meat is the Fried item on?,1
Can you point out where the Dog on the ground is compared to the Dog in mid-air?,1
Where is the Salad in relation to the Sandwich?,1
How would you explain where the Tangerine slice is to someone else?,1
How would you describe the position of the Glass compared to the Wine bottle?,1
What is the spatial relationship between the Child and the Child?,1
What is the position of the Red fruit with spines in relation to the other object?,1
What is the location of the Cornbread relative to the Steak?,1
Where do you see the Black pudding?,1
Where is the Red teddy bear located with respect to the Brown teddy bear?,1
Where does the Child appear to be?,1
Can you describe where the Player in gray uniform is?,1
Tell me how the Mobile phone and the Teddy bear are arranged.,1
How would you explain where the Mouse is to someone else?,1
What is the position of the Left teddy bear in relation to the other object?,1
What is the position of the Mouse in relation to the other object?,1
Tell me how the Red fruit and the Banana slice are arranged.,1
How would you explain where the Vase on the right of the upper image is to someone else?,1
How are the Spoon and Bowl positioned?,1
How would you describe the position of the Broccoli compared to the Romanesco cauliflower?,1
How are the Teddy bear and Cat positioned?,1
Where does the Bottom jet appear to be?,1
Tell me how the Bananas and the Lemon are arranged.,1
"If someone asked you where the Ice cream cone is, what would you say?",1
Tell me how the Right teddy bear and the Left teddy bear are arranged.,1
Which side of the Fried eggs is the Toast on?,1
What is the position of the Second bird in relation to the other object?,1
What is the location of the Second motorcycle relative to the First motorcycle?,1
What is the position of the Device in relation to the other object?,1
What is the location of the Light brown dog relative to the Black and white dog?,1
How are the Woman and Man positioned?,1
"Looking at the scene, where is the Dog?",1
Where do you see the Yellow tulips?,1
What is the location of the Fries relative to the Burger?,1
What is the location of the Bottle of tequila relative to the Cat?,1
What is the location of the Bear on the floor relative to the Bear on the chair?,1
Which side of the Motorcycle is the Person on?,1
What is the position of the Celery in relation to the other object?,1
What is the location of the Toothbrush relative to the Toothpaste tube?,1
Which side of the Orange is the Razor blade on?,1
What is the position of the Square pastry in relation to the other object?,1
Where do you see the Armchair?,1
Can you describe where the Christmas tree is?,1
"If someone asked you where the Asparagus is, what would you say?",1
"If someone asked you where the Mascot is, what would you say?",1
Where is the Man on the left located with respect to the Man on the right?,1
"Looking at the scene, where is the Child on the left?",1
How are the Person on the left and Person on the right positioned?,1
What is the spatial relationship between the Pastry and the Cake slice?,1
How would you describe the position of the Lettuce compared to the Bread?,1
Where do you see the Person?,1
Can you describe where the Truck in the background is?,1
How are the Second toilet from the left and First toilet from the left positioned?,1
Can you point out where the Cow stuffed animal is compared to the Baby?,1
"If someone asked you where the Player in the foreground is, what would you say?",1
Can you describe where the Person on the right is?,1
Can you point out where the Sled is compared to the Skier?,1
What is the spatial relationship between the Paper cup and the Hot dog?,1
What is the position of the Lamp in relation to the other object?,1
What is the position of the Man in relation to the other object?,1
Which side of the Pink stuffed bear is the Green wine bottle on?,1
Where does the Bird in the center appear to be?,1
Can you describe where the Brown teddy bear is?,1
"Looking at the scene, where is the Second largest vase?",1
"Looking at the scene, where is the Stuffed bear?",1
Can you point out where the Keyboard is compared to the Mouse?,1
"If someone asked you where the Second fire hydrant is, what would you say?",1
Tell me how the Buns and the Hot dogs are arranged.,1
"Looking at the scene, where is the Skis?",1
Tell me how the Bacon and the Toast are arranged.,1
Which side of the Person is the Skateboard on?,1
Where does the Range hood appear to be?,1
Which side of the Pink rose in the center of the image is the Baby's breath flower on?,1
"If someone asked you where the Am?©lie is, what would you say?",1
How would you explain where the Person on the right is to someone else?,1
How would you explain where the Person on the left is to someone else?,1
Can you describe where the Strawberry is?,1
"If someone asked you where the Car is, what would you say?",1
How would you describe the position of the Dog on the left compared to the Dog on the right?,1
What is the spatial relationship between the Banana chair and the Flashlight?,1
"Looking at the scene, where is the Dog?",1
How are the Samsung phone and Sony Ericsson phone positioned?,1
"If someone asked you where the Pasta is, what would you say?",1
How are the Middle plane and Top plane positioned?,1
"If someone asked you where the Cupcake in the front right of the image is, what would you say?",1
Where is the Sidecar in relation to the Motorcycle?,1
Where do you see the Lamb?,1
Which side of the Car is the Cat on?,1
Where does the Poppy-seed donut appear to be?,1
Where is the Rider in relation to the Horse?,1
Tell me how the Refrigerator and the Stove are arranged.,1
What is the position of the Oranges in relation to the other object?,1
Where do you see the Kite?,1
How are the Apples and Bananas positioned?,1
Which side of the Boy in green jersey is the Boy in black jersey on?,1
Where is the Keys in relation to the Smartphone?,1
Can you describe where the Fourth plane from the front is?,1
How would you describe the position of the Jet on the left compared to the Jet on the right?,1
Can you describe where the Calf is?,1
Tell me how the Train and the Person are arranged.,1
What is the location of the Tomato relative to the Banana?,1
What is the position of the Kite in relation to the other object?,1
Can you point out where the Jet on the left is compared to the Jet on the right?,1
Where is the Mouse located with respect to the Plate?,1
How would you describe the position of the Star-emblemmed aircraft compared to the Green fighter plane in the foreground?,1
How would you describe the position of the Jar of jam compared to the Scone on the plate?,1
"If someone asked you where the Mobile phone is, what would you say?",1
What is the spatial relationship between the Plane and the Riverboat?,1
How are the Woman and Man positioned?,1
How would you explain where the Dog is to someone else?,1
"If someone asked you where the Carriage is, what would you say?",1
Can you point out where the Bottom tier of the cake is compared to the Top tier of the cake?,1
Tell me how the Glass of juice and the Sandwich are arranged.,1
Which side of the Breadstick in the center of the plate is the Broccoli on?,1
How would you explain where the Purple vase on the left is to someone else?,1
How are the Tennis ball and Player positioned?,1
Where is the Blueberries located with respect to the Omelette?,1
"Looking at the scene, where is the Cat?",1
Where is the Catcher located with respect to the Batter?,1
"If someone asked you where the Bed is, what would you say?",1
Where would you say the Figurine on the left is placed?,1
Where do you see the Cat?,1
Where does the Child appear to be?,1
Can you describe where the Green chair is?,1
Where is the Hot dog located with respect to the Bowl of salad?,1
Where do you see the Skier in black?,1
Where does the Flowers appear to be?,1
How are the Smaller zebra and Larger zebra positioned?,1
What is the position of the Cat in relation to the other object?,1
How are the Dog and Person positioned?,1
Where does the Cookies appear to be?,1
Where would you say the Strawberries is placed?,1
Tell me how the Wooden spoon and the Clay pot with sauce are arranged.,1
Which side of the Tiger is the Owl on?,1
Which side of the Banana is the Donut on?,1
How are the Spool of thread and Scissors positioned?,1
Tell me how the Orange and the Pasta dish in the container are arranged.,1
How are the Person on the right and Person on the left positioned?,1
"Looking at the scene, where is the Player on the right?",1
Where would you say the Calico cat is placed?,1
How are the Chocolate candy and Banana positioned?,1
Where is the Robot in relation to the Person?,1
Tell me how the Pig and the Truck are arranged.,1
Where is the Second zebra from the left located with respect to the First zebra from the left?,1
Where is the Roses located with respect to the Vase?,1
Where is the Wooden bowl in relation to the Digital clock?,1
How would you explain where the Broccoli is to someone else?,1
Can you point out where the Broccoli is compared to the Meat?,1
How would you describe the position of the Person compared to the Umbrella?,1
What is the position of the Bottom suitcase in relation to the other object?,1
Where do you see the Person?,1
What is the position of the Beets in relation to the other object?,1
Where do you see the Broccoli?,1
Where would you say the White daisy is placed?,1
Where do you see the Brown donut?,1
Where would you say the Left dog is placed?,1
Where does the Photographer appear to be?,1
Where does the Corn appear to be?,1
Which side of the Bird feeder is the Birds on?,1
Where would you say the Dog is placed?,1
Where is the Vase with branches located with respect to the Mirror?,1
What is the position of the Dumplings in the right steamer in relation to the other object?,1
What is the position of the Cornflowers in relation to the other object?,1
What is the spatial relationship between the Person on the left and the Motorcycle?,1
"Looking at the scene, where is the Black canister?",1
What is the location of the Orange slice relative to the Apple?,1
What is the position of the Bag of gemstones in relation to the other object?,1
"Looking at the scene, where is the Pastry?",1
"Looking at the scene, where is the Person on the right?",1
Tell me how the Broccoli on the left plate and the Broccoli on the right plate are arranged.,1
Which side of the Dog on the left is the Dog on the right on?,1
Where is the Sandwich on the left in relation to the Sandwich on the right?,1
Where would you say the Open suitcase in the top right of the image is placed?,1
What is the position of the Right parking meter in relation to the other object?,1
Tell me how the Water bottle and the Person are arranged.,1
"If someone asked you where the Brown teddy bear is, what would you say?",1
What is the position of the Flowers in relation to the other object?,1
What is the position of the Sign above the middle urinal in relation to the other object?,1
Where is the Tater tots located with respect to the Bread?,1
How would you explain where the Left horse is to someone else?,1
What is the position of the Player on the left in relation to the other object?,1
"If someone asked you where the Blue glass vase is, what would you say?",1
Can you point out where the Fighter jet on the left is compared to the Large passenger jet?,1
Can you describe where the Tulips is?,1
Where is the Person on the right in relation to the Person on the left?,1
Which side of the Glazed donut is the Chocolate-glazed donut on?,1
How would you describe the position of the Bench compared to the Trash Can?,1
How are the Orange single-engine plane and Yellow biplane positioned?,1
How would you explain where the Glass of beer is to someone else?,1
"If someone asked you where the Left panda is, what would you say?",1
Where is the Police car located with respect to the Truck?,1
Tell me how the Vase on the right and the Vase on the left are arranged.,1
"If someone asked you where the Sink is, what would you say?",1
"If someone asked you where the Cat is, what would you say?",1
Where do you see the Yellow kayak?,1
How would you describe the position of the Pizza on the left compared to the Pizza on the right?,1
Where do you see the Second zebra?,1
Where do you see the Beer bottle?,1
What is the location of the Teddy bear relative to the Baby?,1
Where is the Child on the right in relation to the Child on the left?,1
Can you point out where the Dental floss is compared to the Toothpaste?,1
Where would you say the Dog is placed?,1
Where do you see the Wok on the right?,1
"Looking at the scene, where is the Phone?",1
Tell me how the Man and the Woman are arranged.,1
Where do you see the Book?,1
"Looking at the scene, where is the Bottle?",1
What is the location of the Nori in the right compartment relative to the Tomatoes in the left compartment?,1
Can you point out where the Child is compared to the Adult?,1
How are the Cat sitting up and Cat lying down positioned?,1
Which side of the Doll bed is the Teddy bear on?,1
Where would you say the Right teddy bear is placed?,1
How would you explain where the Bird on the lower right branch is to someone else?,1
Can you describe where the Left man is?,1
Where do you see the Child on the right?,1
What is the spatial relationship between the Boat and the Car?,1
How would you describe the position of the Fourth airplane from the left compared to the First airplane from the left?,1
Where would you say the Toilet is placed?,1
What is the position of the Plate in relation to the other object?,1
How are the Plate of toast and Bowl of soup positioned?,1
Which side of the Hot dog is the Pickle on?,1
How would you explain where the Urinal on the right is to someone else?,1
Where is the Vase on the left located with respect to the Bowl?,1
Tell me how the Dog and the Skier are arranged.,1
Can you point out where the Umpire is compared to the Player?,1
What is the location of the Cat relative to the Dog?,1
What is the spatial relationship between the Potato chips and the Hot dog?,1
How would you describe the position of the Bat compared to the Baseball?,1
What is the position of the Purple crocheted scarf in relation to the other object?,1
Where do you see the Dog in the background?,1
Where would you say the Second crane from the left is placed?,1
Can you point out where the Chips is compared to the Sandwich?,1
Where does the Goat appear to be?,1
How are the Pug on the right and Pug on the left positioned?,1
Can you describe where the Noodles is?,1
Tell me how the Red flower in the upper center of the image and the Yellow flower in the foreground are arranged.,1
Where does the Leftmost vase appear to be?,1
Where is the Person in relation to the Aircraft?,1
What is the location of the Brown teddy bear relative to the Yellow teddy bear?,1
What is the spatial relationship between the Teddy bear and the Child?,1
Tell me how the Grilled item and the Salad are arranged.,1
Tell me how the Nunchuk Style and the Classic Style are arranged.,1
What is the position of the Keyboard in relation to the other object?,1
"Looking at the scene, where is the Scrambled eggs?",1
Can you point out where the Donut is compared to the Mug?,1
What is the location of the Ruler relative to the Scissors?,1
Where is the Rope in relation to the Man?,1
How are the Broccoli and Chicken positioned?,1
"If someone asked you where the Pears is, what would you say?",1
Where is the Rightmost donut located with respect to the Leftmost donut?,1
Where does the Bowl with salad appear to be?,1
How are the Broccoli and Salmon positioned?,1
Where does the Smaller zebra appear to be?,1
Where is the Third urinal from the left located with respect to the First urinal from the left?,1
How are the Fork and Pancake on the right positioned?,1
What is the spatial relationship between the Basket of fries and the Sandwich?,1
Where do you see the Vase with flowers?,1
What is the position of the Ski lift in relation to the other object?,1
"If someone asked you where the Sweet potatoes is, what would you say?",1
How would you describe the position of the Egg compared to the Bread?,1
What is the location of the Dog relative to the Man?,1
Can you describe where the Kite is?,1
Where is the Chocolate frosted donut located with respect to the Coffee cup?,1
How are the Sony Ericsson Xperia and iPhone positioned?,1
How would you describe the position of the Pink pedestal sink compared to the Pink bathtub?,1
"Looking at the scene, where is the Pink rose?",1
What is the spatial relationship between the Right container (brown) and the Middle container (white with brown design)?,1
Which side of the Kayak is the Ball on?,1
Where would you say the Bottom left pastry is placed?,1
Which side of the Skier in the foreground is the Skier in the background on?,1
"If someone asked you where the Cutting board is, what would you say?",1
Where would you say the Bagel is placed?,1
Where is the Bottle in relation to the Mortar and pestle?,1
Where would you say the Second largest fruit is placed?,1
What is the location of the Ski pole relative to the Person?,1
"If someone asked you where the Child is, what would you say?",1
How are the Person on the left and Person in the middle positioned?,1
Can you describe where the License plate is?,1
How would you describe the position of the Mobile phone compared to the Bag?,1
What is the spatial relationship between the Right pug and the Left pug?,1
Tell me how the Wall and the Motorcycle are arranged.,1
How would you explain where the Bottle is to someone else?,1
Which side of the Squat toilet is the Sitting toilet on?,1
Which side of the First remote from the left is the Second remote from the left on?,1
How would you explain where the Largest suitcase in the front left is to someone else?,1
What is the location of the Broccoli relative to the Rice?,1
How would you explain where the Apple is to someone else?,1
What is the position of the Scooter in the center in relation to the other object?,1
How are the Brown soap dish and Black ashtray positioned?,1
Where is the Celery located with respect to the Red bell pepper?,1
Can you describe where the Player in blue jersey is?,1
How are the Brick building and Green steam locomotive positioned?,1
How would you describe the position of the Left vase compared to the Center clock?,1
Where do you see the Cat?,1
What is the spatial relationship between the Person on the left and the Person on the right?,1
What is the spatial relationship between the Orange slices and the Whole orange?,1
How would you describe the position of the Lamb compared to the Teddy bear?,1
Where do you see the Motorcycle on the right?,1
Can you point out where the Plush toy lamb is compared to the Cat?,1
Where does the Broccoli appear to be?,1
What is the position of the Cookie with red and white design in relation to the other object?,1
How are the Vase with flowers and Model tractor positioned?,1
"If someone asked you where the Teddy bear is, what would you say?",1
Where is the Vase in relation to the Covered container?,1
How would you explain where the Buoy is to someone else?,1
Where do you see the Pink donut?,1
Where do you see the Blue car-shaped container?,1
What is the location of the Dog relative to the Horse?,1
How would you explain where the Adult is to someone else?,1
How are the Candle and Clock positioned?,1
What is the spatial relationship between the Right teddy bear and the Left teddy bear?,1
What is the spatial relationship between the Bouquet and the Blue striped vase?,1
Tell me how the Halved orange and the Crush can are arranged.,1
Where would you say the Yellow plane is placed?,1
Where is the Smaller keyboard in relation to the Larger keyboard?,1
Tell me how the Vase and the Teddy bear are arranged.,1
Where is the Sled in relation to the Person?,1
What is the position of the Flower in relation to the other object?,1
What is the location of the Pizza on the right relative to the Pizza on the left?,1
What is the location of the Glass of wine relative to the Cat?,1
What is the location of the Carrots relative to the Wine bottle?,1
"If someone asked you where the Bird on the right is, what would you say?",1
What is the location of the Person in green jacket relative to the Person in yellow jacket?,1
What is the location of the Plate with eggs and sausages relative to the Plate with muffins?,1
Where does the Zebra appear to be?,1
Tell me how the Green bus and the Red bus are arranged.,1
How would you describe the position of the Photo album compared to the Elephant towel sculpture?,1
How are the Umbrella and Child positioned?,1
What is the spatial relationship between the Broccoli and the Meat?,1
What is the position of the Girl in relation to the other object?,1
Tell me how the Vase with sunflowers and the Cake are arranged.,1
Can you describe where the Cat on the left is?,1
"Looking at the scene, where is the Cart?",1
What is the location of the Cake relative to the Train?,1
Where do you see the Person?,1
What is the spatial relationship between the Cat and the Bicycle?,1
Can you describe where the Brown suitcase (top) is?,1
How are the Animal-shaped bread and Heart-shaped bread positioned?,1
"If someone asked you where the Egg sandwich is, what would you say?",1
Where is the Spoon located with respect to the Broccoli shape on the right?,1
How are the Pink teddy bear and Brown teddy bear positioned?,1
Where does the Cake slice appear to be?,1
Where is the Halved orange located with respect to the Whole orange?,1
How would you describe the position of the Cat compared to the Stuffed toy elephant?,1
Tell me how the Potatoes and the Bananas are arranged.,1
What is the location of the Cat relative to the Bird?,1
Where do you see the Toy?,1
Which side of the Zebra in the foreground is the Zebra in the background on?,1
